sample_id,created_at,predicted_pose,confidence,user_label,meta_userId,meta_analysisId,meta_mode,feat_best_conf,lm_00_x,lm_00_y,lm_00_z,lm_00_v,lm_01_x,lm_01_y,lm_01_z,lm_01_v,lm_02_x,lm_02_y,lm_02_z,lm_02_v,lm_03_x,lm_03_y,lm_03_z,lm_03_v,lm_04_x,lm_04_y,lm_04_z,lm_04_v,lm_05_x,lm_05_y,lm_05_z,lm_05_v,lm_06_x,lm_06_y,lm_06_z,lm_06_v,lm_07_x,lm_07_y,lm_07_z,lm_07_v,lm_08_x,lm_08_y,lm_08_z,lm_08_v,lm_09_x,lm_09_y,lm_09_z,lm_09_v,lm_10_x,lm_10_y,lm_10_z,lm_10_v,lm_11_x,lm_11_y,lm_11_z,lm_11_v,lm_12_x,lm_12_y,lm_12_z,lm_12_v,lm_13_x,lm_13_y,lm_13_z,lm_13_v,lm_14_x,lm_14_y,lm_14_z,lm_14_v,lm_15_x,lm_15_y,lm_15_z,lm_15_v,lm_16_x,lm_16_y,lm_16_z,lm_16_v,lm_17_x,lm_17_y,lm_17_z,lm_17_v,lm_18_x,lm_18_y,lm_18_z,lm_18_v,lm_19_x,lm_19_y,lm_19_z,lm_19_v,lm_20_x,lm_20_y,lm_20_z,lm_20_v,lm_21_x,lm_21_y,lm_21_z,lm_21_v,lm_22_x,lm_22_y,lm_22_z,lm_22_v,lm_23_x,lm_23_y,lm_23_z,lm_23_v,lm_24_x,lm_24_y,lm_24_z,lm_24_v,lm_25_x,lm_25_y,lm_25_z,lm_25_v,lm_26_x,lm_26_y,lm_26_z,lm_26_v,lm_27_x,lm_27_y,lm_27_z,lm_27_v,lm_28_x,lm_28_y,lm_28_z,lm_28_v,lm_29_x,lm_29_y,lm_29_z,lm_29_v,lm_30_x,lm_30_y,lm_30_z,lm_30_v,lm_31_x,lm_31_y,lm_31_z,lm_31_v,lm_32_x,lm_32_y,lm_32_z,lm_32_v
20557df4-8922-47ea-992e-44ff1b737015,1771968142,L-Sit,0.4388174595396759,back_lever,demo,6017d9f9-f3d5-4bf8-8b7a-43df4a07f227,image_confirm,0.4388174595396759,0.2567659020423889,0.5199989676475525,0.009106534533202648,0.9985184073448181,0.24295774102210999,0.5118025541305542,-0.01923912763595581,0.998310923576355,0.24255704879760742,0.5090174674987793,-0.019288772717118263,0.9986752867698669,0.24218401312828064,0.5061179995536804,-0.01934059150516987,0.9986441731452942,0.24309498071670532,0.5120146870613098,0.022958679124712944,0.9984965324401855,0.24272313714027405,0.5093523859977722,0.023021124303340912,0.9985804557800293,0.24228745698928833,0.5063865184783936,0.022918663918972015,0.9987775683403015,0.24708417057991028,0.476320743560791,-0.09648069739341736,0.9989272952079773,0.24643611907958984,0.4776468575000763,0.09150227904319763,0.9987828135490417,0.26734983921051025,0.509686291217804,-0.014824247919023037,0.9983364939689636,0.26831263303756714,0.5098181366920471,0.03986890986561775,0.9977434873580933,0.30663150548934937,0.4105214476585388,-0.18225926160812378,0.9999099969863892,0.31329524517059326,0.4145562946796417,0.18114039301872253,0.998521625995636,0.3876737058162689,0.33742228150367737,-0.2740301787853241,0.970493733882904,0.39778411388397217,0.3377527594566345,0.22892628610134125,0.06473785638809204,0.4462473392486572,0.24111707508563995,-0.37806078791618347,0.8718892931938171,0.45904073119163513,0.23831987380981445,0.19595958292484283,0.0653468519449234,0.45516765117645264,0.20429976284503937,-0.416765421628952,0.8435569405555725,0.46709927916526794,0.2079240381717682,0.20217899978160858,0.07620435953140259,0.45688122510910034,0.1960618793964386,-0.4103817641735077,0.8320503234863281,0.4663713872432709,0.20502126216888428,0.17483370006084442,0.07390882074832916,0.4560168981552124,0.20773379504680634,-0.37782254815101624,0.7915786504745483,0.4659581184387207,0.219143345952034,0.1825452446937561,0.07269524782896042,0.4949823319911957,0.38108235597610474,-0.11811061948537827,0.9983665347099304,0.49339208006858826,0.39281782507896423,0.11799554526805878,0.9958826303482056,0.6538844108581543,0.3879815936088562,-0.10660187900066376,0.9720308780670166,0.6462863087654114,0.38790902495384216,0.11828266829252243,0.46550092101097107,0.7963941097259521,0.3709721565246582,-0.06353124976158142,0.9691129922866821,0.7822452783584595,0.370269775390625,0.1693717986345291,0.528814971446991,0.8096688985824585,0.33554553985595703,-0.06415486335754395,0.9311521053314209,0.8018710017204285,0.3357008695602417,0.16890569031238556,0.5734767317771912,0.8644230961799622,0.44816097617149353,-0.16649875044822693,0.9580310583114624,0.8436993360519409,0.4339587688446045,0.08874893188476562,0.6889382004737854
ddcb2ff0-d3c1-4a3b-a793-8e8e03ea0f51,1771968204,Back Lever,0.36476005486961427,front_lever,demo,16ec5dab-af98-4d95-91f8-743b5af96b94,image_confirm,0.36476005486961427,0.1852409988641739,0.4123017489910126,0.32577744126319885,0.9998980760574341,0.17363722622394562,0.40822261571884155,0.3578111231327057,0.9998904466629028,0.17276015877723694,0.41003525257110596,0.35773810744285583,0.9998772144317627,0.17341329157352448,0.41174131631851196,0.3576858341693878,0.9999066591262817,0.17247433960437775,0.4047960638999939,0.31783023476600647,0.999904990196228,0.17079667747020721,0.40475618839263916,0.3178510367870331,0.9998985528945923,0.1690528839826584,0.40413564443588257,0.3176945149898529,0.9999265670776367,0.16368240118026733,0.43220391869544983,0.44808825850486755,0.9998403787612915,0.15879184007644653,0.4181049168109894,0.26339560747146606,0.9998887777328491,0.19121401011943817,0.43168315291404724,0.35690560936927795,0.9998113512992859,0.1866735965013504,0.4274386465549469,0.3025689423084259,0.9997797608375549,0.21817298233509064,0.5293527841567993,0.45723119378089905,0.9997990727424622,0.160899817943573,0.5083115100860596,0.12066303938627243,0.999991774559021,0.32928910851478577,0.423440545797348,0.477953165769577,0.33803802728652954,0.23638619482517242,0.3858400583267212,0.01815778762102127,0.9856284856796265,0.37767839431762695,0.26035067439079285,0.4156147241592407,0.6117249727249146,0.2850421369075775,0.22144275903701782,0.022609535604715347,0.9693470001220703,0.3893249034881592,0.22521927952766418,0.4101392924785614,0.5762139558792114,0.2973648011684418,0.19694173336029053,0.005156674887984991,0.9467041492462158,0.38219770789146423,0.21732258796691895,0.38887831568717957,0.583265483379364,0.29812395572662354,0.19373458623886108,0.01772235706448555,0.9424472451210022,0.37694764137268066,0.2285824418067932,0.4024614095687866,0.5613440871238708,0.3006507456302643,0.20140478014945984,0.030536310747265816,0.9097233414649963,0.36859551072120667,0.5896541476249695,0.0948382169008255,0.9985274076461792,0.34040093421936035,0.5517569184303284,-0.09507892280817032,0.9984768033027649,0.525190532207489,0.5049017667770386,-0.07499074935913086,0.5923987627029419,0.512663722038269,0.4852563142776489,-0.2767369747161865,0.9588941335678101,0.7243417501449585,0.49587374925613403,-0.3182958662509918,0.7070263028144836,0.7166531085968018,0.4702295660972595,-0.5184139013290405,0.9492130875587463,0.7450064420700073,0.5312925577163696,-0.35162612795829773,0.7664703130722046,0.7483639717102051,0.504469096660614,-0.5430079102516174,0.9334860444068909,0.77245032787323,0.41439738869667053,-0.46541938185691833,0.8209660649299622,0.759154200553894,0.3819868564605713,-0.6562069058418274,0.9301935434341431
810e0d18-b033-4ff3-9137-d6032c16f574,1772558174,Handstand,0.7401899486798476,handstand,demo,a5ac09ce-5076-4ab0-83a7-c31ef8e3f5cb,image_confirm,0.7401899486798476,0.5233914852142334,0.7952589392662048,-0.05040465295314789,0.9917711615562439,0.5324926972389221,0.7941559553146362,-0.03340356424450874,0.9845339059829712,0.5330498814582825,0.7925047874450684,-0.033394429832696915,0.9792126417160034,0.5334894061088562,0.7907397747039795,-0.03324493020772934,0.9901971817016602,0.5324593186378479,0.7927263379096985,-0.06915654242038727,0.9933557510375977,0.5331300497055054,0.7903585433959961,-0.06917300075292587,0.992633044719696,0.5336623787879944,0.7879823446273804,-0.06920354813337326,0.9942159056663513,0.5345247983932495,0.7672906517982483,0.03909711167216301,0.987375020980835,0.5340659618377686,0.7651346921920776,-0.1253281831741333,0.988816499710083,0.5174015164375305,0.7780545353889465,-0.022492188960313797,0.9889906644821167,0.5182516574859619,0.776705265045166,-0.06994195282459259,0.9862536191940308,0.5164071321487427,0.7011387348175049,0.11370253562927246,0.9777862429618835,0.5159052610397339,0.702613115310669,-0.20496432483196259,0.996024489402771,0.5129948854446411,0.8124642372131348,0.17465244233608246,0.2610493004322052,0.5090069770812988,0.8271481990814209,-0.3120667636394501,0.9948864579200745,0.5178974866867065,0.9087638258934021,0.12235703319311142,0.5734952092170715,0.5196620225906372,0.945660412311554,-0.36561092734336853,0.9892652034759521,0.5298007130622864,0.9247798919677734,0.11372429877519608,0.6477687358856201,0.531586766242981,0.9641978740692139,-0.40448787808418274,0.9847549200057983,0.5338168740272522,0.928749680519104,0.09547105431556702,0.6758940815925598,0.5366622805595398,0.962615966796875,-0.3965786397457123,0.9834048748016357,0.5290724039077759,0.9240921139717102,0.10941857099533081,0.6548755168914795,0.5329694151878357,0.9558653831481934,-0.3639990985393524,0.9721992015838623,0.5052691698074341,0.45387133955955505,0.10735734552145004,0.997772753238678,0.5113561749458313,0.45642510056495667,-0.1075323298573494,0.9965943694114685,0.5378840565681458,0.29500526189804077,0.13632230460643768,0.4071078598499298,0.5465558767318726,0.2839156985282898,-0.09391726553440094,0.9403901100158691,0.5735669136047363,0.13683754205703735,0.222967267036438,0.42465201020240784,0.5776782631874084,0.11967003345489502,-0.025300374254584312,0.9518662691116333,0.5851144194602966,0.11875289678573608,0.2280908226966858,0.5972764492034912,0.5892733335494995,0.10253214836120605,-0.019743550568819046,0.958163321018219,0.5636399388313293,0.062138766050338745,0.1713842898607254,0.5622860789299011,0.5624903440475464,0.04358571767807007,-0.10472167283296585,0.9388601183891296
7f2a7a75-d402-4787-879a-8510e82477cb,1772561993,L-Sit,0.6051633399012375,full_planche,demo,3f7fd63f-0adc-40e6-a541-4daac13deac4,image_confirm,0.6051633399012375,0.2525560259819031,0.5905575752258301,-0.14273230731487274,0.9995383024215698,0.24053886532783508,0.5783260464668274,-0.17462459206581116,0.9995244741439819,0.24048253893852234,0.5754247903823853,-0.17463214695453644,0.9994704127311707,0.24017274379730225,0.5714296698570251,-0.17462964355945587,0.9996029734611511,0.24033737182617188,0.5799088478088379,-0.12805747985839844,0.9994766116142273,0.24005940556526184,0.5778491497039795,-0.12806947529315948,0.9994993209838867,0.23966115713119507,0.5757592916488647,-0.12806358933448792,0.9996751546859741,0.2450609803199768,0.541272759437561,-0.24350424110889435,0.9993829727172852,0.24360236525535583,0.5446587800979614,-0.036001887172460556,0.9993832111358643,0.26741474866867065,0.5785964131355286,-0.16247884929180145,0.9996626377105713,0.26782023906707764,0.5810045003890991,-0.10175088793039322,0.9994776844978333,0.3072769045829773,0.5253239870071411,-0.34483930468559265,0.9999713897705078,0.3161616921424866,0.4806617498397827,0.1441810429096222,0.9998074173927307,0.39649468660354614,0.6255925893783569,-0.39371025562286377,0.9971965551376343,0.4013083279132843,0.5871396064758301,0.1985817849636078,0.446586936712265,0.4756550192832947,0.7338534593582153,-0.35523301362991333,0.9938609600067139,0.46815791726112366,0.6875121593475342,0.0885099247097969,0.5864115357398987,0.4722909927368164,0.7672790288925171,-0.41525280475616455,0.9871118664741516,0.46496835350990295,0.7060970067977905,0.09708566963672638,0.5540186166763306,0.4636697471141815,0.7615714073181152,-0.3770614564418793,0.9854088425636292,0.4547562897205353,0.7226124405860901,0.03893387317657471,0.5582701563835144,0.46543100476264954,0.7539722919464111,-0.3398309350013733,0.9738150238990784,0.4599825143814087,0.7177780866622925,0.06274091452360153,0.5555800199508667,0.4826532006263733,0.4079851508140564,-0.14923898875713348,0.9990880489349365,0.4799334406852722,0.3841671645641327,0.14922870695590973,0.9977138042449951,0.6298714280128479,0.4404614269733429,-0.11128067970275879,0.9941616654396057,0.6105642914772034,0.4409123659133911,0.2363806515932083,0.4581877589225769,0.7796144485473633,0.4184778928756714,0.02638024091720581,0.9934996366500854,0.7636653184890747,0.4201078712940216,0.3678770363330841,0.7761178016662598,0.7929174304008484,0.39590737223625183,0.03659972548484802,0.9855588674545288,0.7819551825523376,0.3932441473007202,0.37763166427612305,0.8090190887451172,0.8430817127227783,0.4650251865386963,-0.03378361091017723,0.9839174747467041,0.763398289680481,0.5363278985023499,0.31811806559562683,0.8674687743186951
5348fff5-ce42-4449-83e9-dfed3003e211,1772564268,Handstand,0.8026605721953941,handstand,demo,99d5e5ad-4f0f-451f-8e27-6bf0a6a23350,image_confirm,0.8026605721953941,0.5233914852142334,0.7952589392662048,-0.05040465295314789,0.9917711615562439,0.5324926972389221,0.7941559553146362,-0.03340356424450874,0.9845339059829712,0.5330498814582825,0.7925047874450684,-0.033394429832696915,0.9792126417160034,0.5334894061088562,0.7907397747039795,-0.03324493020772934,0.9901971817016602,0.5324593186378479,0.7927263379096985,-0.06915654242038727,0.9933557510375977,0.5331300497055054,0.7903585433959961,-0.06917300075292587,0.992633044719696,0.5336623787879944,0.7879823446273804,-0.06920354813337326,0.9942159056663513,0.5345247983932495,0.7672906517982483,0.03909711167216301,0.987375020980835,0.5340659618377686,0.7651346921920776,-0.1253281831741333,0.988816499710083,0.5174015164375305,0.7780545353889465,-0.022492188960313797,0.9889906644821167,0.5182516574859619,0.776705265045166,-0.06994195282459259,0.9862536191940308,0.5164071321487427,0.7011387348175049,0.11370253562927246,0.9777862429618835,0.5159052610397339,0.702613115310669,-0.20496432483196259,0.996024489402771,0.5129948854446411,0.8124642372131348,0.17465244233608246,0.2610493004322052,0.5090069770812988,0.8271481990814209,-0.3120667636394501,0.9948864579200745,0.5178974866867065,0.9087638258934021,0.12235703319311142,0.5734952092170715,0.5196620225906372,0.945660412311554,-0.36561092734336853,0.9892652034759521,0.5298007130622864,0.9247798919677734,0.11372429877519608,0.6477687358856201,0.531586766242981,0.9641978740692139,-0.40448787808418274,0.9847549200057983,0.5338168740272522,0.928749680519104,0.09547105431556702,0.6758940815925598,0.5366622805595398,0.962615966796875,-0.3965786397457123,0.9834048748016357,0.5290724039077759,0.9240921139717102,0.10941857099533081,0.6548755168914795,0.5329694151878357,0.9558653831481934,-0.3639990985393524,0.9721992015838623,0.5052691698074341,0.45387133955955505,0.10735734552145004,0.997772753238678,0.5113561749458313,0.45642510056495667,-0.1075323298573494,0.9965943694114685,0.5378840565681458,0.29500526189804077,0.13632230460643768,0.4071078598499298,0.5465558767318726,0.2839156985282898,-0.09391726553440094,0.9403901100158691,0.5735669136047363,0.13683754205703735,0.222967267036438,0.42465201020240784,0.5776782631874084,0.11967003345489502,-0.025300374254584312,0.9518662691116333,0.5851144194602966,0.11875289678573608,0.2280908226966858,0.5972764492034912,0.5892733335494995,0.10253214836120605,-0.019743550568819046,0.958163321018219,0.5636399388313293,0.062138766050338745,0.1713842898607254,0.5622860789299011,0.5624903440475464,0.04358571767807007,-0.10472167283296585,0.9388601183891296
f2a594e8-d5b4-4331-b383-3daad5be4806,1772647201,Handstand,0.8026605721953941,handstand,demo,8eecb445-ac46-4baa-864d-b4c106c17156,image_confirm,0.8026605721953941,0.5233914852142334,0.7952589392662048,-0.05040465295314789,0.9917711615562439,0.5324926972389221,0.7941559553146362,-0.03340356424450874,0.9845339059829712,0.5330498814582825,0.7925047874450684,-0.033394429832696915,0.9792126417160034,0.5334894061088562,0.7907397747039795,-0.03324493020772934,0.9901971817016602,0.5324593186378479,0.7927263379096985,-0.06915654242038727,0.9933557510375977,0.5331300497055054,0.7903585433959961,-0.06917300075292587,0.992633044719696,0.5336623787879944,0.7879823446273804,-0.06920354813337326,0.9942159056663513,0.5345247983932495,0.7672906517982483,0.03909711167216301,0.987375020980835,0.5340659618377686,0.7651346921920776,-0.1253281831741333,0.988816499710083,0.5174015164375305,0.7780545353889465,-0.022492188960313797,0.9889906644821167,0.5182516574859619,0.776705265045166,-0.06994195282459259,0.9862536191940308,0.5164071321487427,0.7011387348175049,0.11370253562927246,0.9777862429618835,0.5159052610397339,0.702613115310669,-0.20496432483196259,0.996024489402771,0.5129948854446411,0.8124642372131348,0.17465244233608246,0.2610493004322052,0.5090069770812988,0.8271481990814209,-0.3120667636394501,0.9948864579200745,0.5178974866867065,0.9087638258934021,0.12235703319311142,0.5734952092170715,0.5196620225906372,0.945660412311554,-0.36561092734336853,0.9892652034759521,0.5298007130622864,0.9247798919677734,0.11372429877519608,0.6477687358856201,0.531586766242981,0.9641978740692139,-0.40448787808418274,0.9847549200057983,0.5338168740272522,0.928749680519104,0.09547105431556702,0.6758940815925598,0.5366622805595398,0.962615966796875,-0.3965786397457123,0.9834048748016357,0.5290724039077759,0.9240921139717102,0.10941857099533081,0.6548755168914795,0.5329694151878357,0.9558653831481934,-0.3639990985393524,0.9721992015838623,0.5052691698074341,0.45387133955955505,0.10735734552145004,0.997772753238678,0.5113561749458313,0.45642510056495667,-0.1075323298573494,0.9965943694114685,0.5378840565681458,0.29500526189804077,0.13632230460643768,0.4071078598499298,0.5465558767318726,0.2839156985282898,-0.09391726553440094,0.9403901100158691,0.5735669136047363,0.13683754205703735,0.222967267036438,0.42465201020240784,0.5776782631874084,0.11967003345489502,-0.025300374254584312,0.9518662691116333,0.5851144194602966,0.11875289678573608,0.2280908226966858,0.5972764492034912,0.5892733335494995,0.10253214836120605,-0.019743550568819046,0.958163321018219,0.5636399388313293,0.062138766050338745,0.1713842898607254,0.5622860789299011,0.5624903440475464,0.04358571767807007,-0.10472167283296585,0.9388601183891296
fe2444dc-5d00-42ce-92ce-2d6c5ebe760a,1772656358,Full Planche,0.44769356848152925,full_planche,demo,52062bd4-4b41-4cda-9d33-ae6440dbfce9,image_confirm,0.44769356848152925,0.2525560259819031,0.5905575752258301,-0.14273230731487274,0.9995383024215698,0.24053886532783508,0.5783260464668274,-0.17462459206581116,0.9995244741439819,0.24048253893852234,0.5754247903823853,-0.17463214695453644,0.9994704127311707,0.24017274379730225,0.5714296698570251,-0.17462964355945587,0.9996029734611511,0.24033737182617188,0.5799088478088379,-0.12805747985839844,0.9994766116142273,0.24005940556526184,0.5778491497039795,-0.12806947529315948,0.9994993209838867,0.23966115713119507,0.5757592916488647,-0.12806358933448792,0.9996751546859741,0.2450609803199768,0.541272759437561,-0.24350424110889435,0.9993829727172852,0.24360236525535583,0.5446587800979614,-0.036001887172460556,0.9993832111358643,0.26741474866867065,0.5785964131355286,-0.16247884929180145,0.9996626377105713,0.26782023906707764,0.5810045003890991,-0.10175088793039322,0.9994776844978333,0.3072769045829773,0.5253239870071411,-0.34483930468559265,0.9999713897705078,0.3161616921424866,0.4806617498397827,0.1441810429096222,0.9998074173927307,0.39649468660354614,0.6255925893783569,-0.39371025562286377,0.9971965551376343,0.4013083279132843,0.5871396064758301,0.1985817849636078,0.446586936712265,0.4756550192832947,0.7338534593582153,-0.35523301362991333,0.9938609600067139,0.46815791726112366,0.6875121593475342,0.0885099247097969,0.5864115357398987,0.4722909927368164,0.7672790288925171,-0.41525280475616455,0.9871118664741516,0.46496835350990295,0.7060970067977905,0.09708566963672638,0.5540186166763306,0.4636697471141815,0.7615714073181152,-0.3770614564418793,0.9854088425636292,0.4547562897205353,0.7226124405860901,0.03893387317657471,0.5582701563835144,0.46543100476264954,0.7539722919464111,-0.3398309350013733,0.9738150238990784,0.4599825143814087,0.7177780866622925,0.06274091452360153,0.5555800199508667,0.4826532006263733,0.4079851508140564,-0.14923898875713348,0.9990880489349365,0.4799334406852722,0.3841671645641327,0.14922870695590973,0.9977138042449951,0.6298714280128479,0.4404614269733429,-0.11128067970275879,0.9941616654396057,0.6105642914772034,0.4409123659133911,0.2363806515932083,0.4581877589225769,0.7796144485473633,0.4184778928756714,0.02638024091720581,0.9934996366500854,0.7636653184890747,0.4201078712940216,0.3678770363330841,0.7761178016662598,0.7929174304008484,0.39590737223625183,0.03659972548484802,0.9855588674545288,0.7819551825523376,0.3932441473007202,0.37763166427612305,0.8090190887451172,0.8430817127227783,0.4650251865386963,-0.03378361091017723,0.9839174747467041,0.763398289680481,0.5363278985023499,0.31811806559562683,0.8674687743186951
5395a44b-ccbd-4961-aa09-d9d733b4c9dd,1772656373,Handstand,0.8311844131584364,handstand,demo,2dd4e84c-a235-4dc4-8985-20648613b71a,image_confirm,0.8311844131584364,0.5233914852142334,0.7952589392662048,-0.05040465295314789,0.9917711615562439,0.5324926972389221,0.7941559553146362,-0.03340356424450874,0.9845339059829712,0.5330498814582825,0.7925047874450684,-0.033394429832696915,0.9792126417160034,0.5334894061088562,0.7907397747039795,-0.03324493020772934,0.9901971817016602,0.5324593186378479,0.7927263379096985,-0.06915654242038727,0.9933557510375977,0.5331300497055054,0.7903585433959961,-0.06917300075292587,0.992633044719696,0.5336623787879944,0.7879823446273804,-0.06920354813337326,0.9942159056663513,0.5345247983932495,0.7672906517982483,0.03909711167216301,0.987375020980835,0.5340659618377686,0.7651346921920776,-0.1253281831741333,0.988816499710083,0.5174015164375305,0.7780545353889465,-0.022492188960313797,0.9889906644821167,0.5182516574859619,0.776705265045166,-0.06994195282459259,0.9862536191940308,0.5164071321487427,0.7011387348175049,0.11370253562927246,0.9777862429618835,0.5159052610397339,0.702613115310669,-0.20496432483196259,0.996024489402771,0.5129948854446411,0.8124642372131348,0.17465244233608246,0.2610493004322052,0.5090069770812988,0.8271481990814209,-0.3120667636394501,0.9948864579200745,0.5178974866867065,0.9087638258934021,0.12235703319311142,0.5734952092170715,0.5196620225906372,0.945660412311554,-0.36561092734336853,0.9892652034759521,0.5298007130622864,0.9247798919677734,0.11372429877519608,0.6477687358856201,0.531586766242981,0.9641978740692139,-0.40448787808418274,0.9847549200057983,0.5338168740272522,0.928749680519104,0.09547105431556702,0.6758940815925598,0.5366622805595398,0.962615966796875,-0.3965786397457123,0.9834048748016357,0.5290724039077759,0.9240921139717102,0.10941857099533081,0.6548755168914795,0.5329694151878357,0.9558653831481934,-0.3639990985393524,0.9721992015838623,0.5052691698074341,0.45387133955955505,0.10735734552145004,0.997772753238678,0.5113561749458313,0.45642510056495667,-0.1075323298573494,0.9965943694114685,0.5378840565681458,0.29500526189804077,0.13632230460643768,0.4071078598499298,0.5465558767318726,0.2839156985282898,-0.09391726553440094,0.9403901100158691,0.5735669136047363,0.13683754205703735,0.222967267036438,0.42465201020240784,0.5776782631874084,0.11967003345489502,-0.025300374254584312,0.9518662691116333,0.5851144194602966,0.11875289678573608,0.2280908226966858,0.5972764492034912,0.5892733335494995,0.10253214836120605,-0.019743550568819046,0.958163321018219,0.5636399388313293,0.062138766050338745,0.1713842898607254,0.5622860789299011,0.5624903440475464,0.04358571767807007,-0.10472167283296585,0.9388601183891296
7e901b8c-6d0b-488d-b101-dd1de8bb154f,1772656391,Full Planche,0.44769356848152925,full_planche,demo,8d4ac039-bfd5-411d-8b37-d517b87f4209,image_confirm,0.44769356848152925,0.2525560259819031,0.5905575752258301,-0.14273230731487274,0.9995383024215698,0.24053886532783508,0.5783260464668274,-0.17462459206581116,0.9995244741439819,0.24048253893852234,0.5754247903823853,-0.17463214695453644,0.9994704127311707,0.24017274379730225,0.5714296698570251,-0.17462964355945587,0.9996029734611511,0.24033737182617188,0.5799088478088379,-0.12805747985839844,0.9994766116142273,0.24005940556526184,0.5778491497039795,-0.12806947529315948,0.9994993209838867,0.23966115713119507,0.5757592916488647,-0.12806358933448792,0.9996751546859741,0.2450609803199768,0.541272759437561,-0.24350424110889435,0.9993829727172852,0.24360236525535583,0.5446587800979614,-0.036001887172460556,0.9993832111358643,0.26741474866867065,0.5785964131355286,-0.16247884929180145,0.9996626377105713,0.26782023906707764,0.5810045003890991,-0.10175088793039322,0.9994776844978333,0.3072769045829773,0.5253239870071411,-0.34483930468559265,0.9999713897705078,0.3161616921424866,0.4806617498397827,0.1441810429096222,0.9998074173927307,0.39649468660354614,0.6255925893783569,-0.39371025562286377,0.9971965551376343,0.4013083279132843,0.5871396064758301,0.1985817849636078,0.446586936712265,0.4756550192832947,0.7338534593582153,-0.35523301362991333,0.9938609600067139,0.46815791726112366,0.6875121593475342,0.0885099247097969,0.5864115357398987,0.4722909927368164,0.7672790288925171,-0.41525280475616455,0.9871118664741516,0.46496835350990295,0.7060970067977905,0.09708566963672638,0.5540186166763306,0.4636697471141815,0.7615714073181152,-0.3770614564418793,0.9854088425636292,0.4547562897205353,0.7226124405860901,0.03893387317657471,0.5582701563835144,0.46543100476264954,0.7539722919464111,-0.3398309350013733,0.9738150238990784,0.4599825143814087,0.7177780866622925,0.06274091452360153,0.5555800199508667,0.4826532006263733,0.4079851508140564,-0.14923898875713348,0.9990880489349365,0.4799334406852722,0.3841671645641327,0.14922870695590973,0.9977138042449951,0.6298714280128479,0.4404614269733429,-0.11128067970275879,0.9941616654396057,0.6105642914772034,0.4409123659133911,0.2363806515932083,0.4581877589225769,0.7796144485473633,0.4184778928756714,0.02638024091720581,0.9934996366500854,0.7636653184890747,0.4201078712940216,0.3678770363330841,0.7761178016662598,0.7929174304008484,0.39590737223625183,0.03659972548484802,0.9855588674545288,0.7819551825523376,0.3932441473007202,0.37763166427612305,0.8090190887451172,0.8430817127227783,0.4650251865386963,-0.03378361091017723,0.9839174747467041,0.763398289680481,0.5363278985023499,0.31811806559562683,0.8674687743186951
bc0eecb5-2bb4-4568-bb91-3c721e674f5d,1772656416,Handstand,0.6073396996357018,l_sit,demo,03ab466d-9393-492f-be2d-a1b499fbbc8d,image_confirm,0.6073396996357018,0.5578629970550537,0.19567131996154785,-0.02421681396663189,0.9999136924743652,0.5652033686637878,0.1647958755493164,-0.049841441214084625,0.99985671043396,0.5679945945739746,0.16355383396148682,-0.049911994487047195,0.9998598098754883,0.5711637735366821,0.16253095865249634,-0.04996039718389511,0.9998795986175537,0.562609076499939,0.1643804907798767,-0.0025812515523284674,0.9998719692230225,0.5636274218559265,0.1627708077430725,-0.002580620814114809,0.99988853931427,0.5645779371261597,0.16111522912979126,-0.0025966083630919456,0.9998987913131714,0.5984446406364441,0.1703413724899292,-0.1388232260942459,0.9998192191123962,0.589053750038147,0.16681307554244995,0.07403954118490219,0.9998199343681335,0.5685079097747803,0.22543692588806152,-0.056717704981565475,0.9999098777770996,0.565165638923645,0.22588717937469482,0.005310491658747196,0.9998563528060913,0.6367152333259583,0.33626222610473633,-0.26347312331199646,0.9999871253967285,0.6312058568000793,0.33383965492248535,0.1713944971561432,0.9997041821479797,0.6477463245391846,0.6099700927734375,-0.32212936878204346,0.9874700903892517,0.6429100632667542,0.5921343564987183,0.1842634677886963,0.04529133439064026,0.6325245499610901,0.8361841440200806,-0.27493834495544434,0.9545057415962219,0.6167033910751343,0.7728354930877686,0.10632704943418503,0.04108084738254547,0.6331045031547546,0.8877489566802979,-0.31002485752105713,0.909791111946106,0.6081732511520386,0.8158401846885681,0.10717050731182098,0.04621504992246628,0.6180458664894104,0.8803220987319946,-0.2968890964984894,0.9058204293251038,0.6054786443710327,0.8217115998268127,0.07110093533992767,0.046346865594387054,0.6151612997055054,0.8646854162216187,-0.26867151260375977,0.8860047459602356,0.6053442358970642,0.808874249458313,0.08767583221197128,0.05041446164250374,0.5977240800857544,0.7664865255355835,-0.1310540735721588,0.9997758269309998,0.577880322933197,0.7286447882652283,0.13122853636741638,0.9996485710144043,0.40723276138305664,0.6727887392044067,-0.07222505658864975,0.9173228144645691,0.40134361386299133,0.6532045006752014,0.1529487520456314,0.27312782406806946,0.2335318922996521,0.6816085577011108,0.08060149848461151,0.8547695875167847,0.20442187786102295,0.6673567295074463,0.2717900574207306,0.32253941893577576,0.21284285187721252,0.7105901837348938,0.09545901417732239,0.8188347816467285,0.1845908761024475,0.7001460194587708,0.2777416408061981,0.40392187237739563,0.20874571800231934,0.624356746673584,0.036976221948862076,0.8927760124206543,0.13081017136573792,0.5990068912506104,0.21230021119117737,0.4618479907512665
